id,timestamp,lat,lon,option1
0008fd254a3fa07ecd45c1f9460f2368,2019-10-15 07:10:25.000000 UTC,35.6800982,139.7798588,千葉県
0009987bea47add82dba6a49ff265f53,2019-10-15 05:45:22.000000 UTC,35.6839093,139.7627482,東京都
0009987bea47add82dba6a49ff265f53,2019-10-15 05:51:29.000000 UTC,35.6846389,139.7660155,東京都
0009987bea47add82dba6a49ff265f53,2019-10-15 06:02:31.000000 UTC,35.6846389,139.7660155,東京都
000eb5e3d8740c139bb7ca829d08cf0a,2019-10-15 07:26:39.000000 UTC,35.679993,139.7689078,千葉県
000eb5e3d8740c139bb7ca829d08cf0a,2019-10-15 07:26:29.000000 UTC,35.6800149,139.7688799,千葉県
000f3fecd0e1d051010d0d0de397e164,2019-10-15 07:05:19.000000 UTC,35.6763775,139.7639259,千葉県
000f3fecd0e1d051010d0d0de397e164,2019-10-15 06:56:34.000000 UTC,35.6777665,139.764419,千葉県
000f3fecd0e1d051010d0d0de397e164,2019-10-15 06:56:57.000000 UTC,35.6776993,139.764595,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:19:02.000000 UTC,35.6801225,139.7647489,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:24:02.000000 UTC,35.6784229,139.7649921,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:46:34.000000 UTC,35.6777961,139.7665523,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:40:29.000000 UTC,35.6783485,139.7660065,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:27:26.000000 UTC,35.678017,139.7648858,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:13:57.000000 UTC,35.6815568,139.7653531,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:56:38.000000 UTC,35.6777688,139.7660466,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:32:16.000000 UTC,35.6777688,139.7660466,千葉県
00109ad5c4ac26ab5652b508d8b82b60,2019-10-15 08:51:36.000000 UTC,35.6777961,139.7665523,千葉県
00111aeec9b5dbba8202da5544d4b7ea,2019-10-15 08:58:19.000000 UTC,35.6825747,139.7747396,東京都
00111aeec9b5dbba8202da5544d4b7ea,2019-10-15 08:59:01.000000 UTC,35.6825443,139.7746528,東京都
00111aeec9b5dbba8202da5544d4b7ea,2019-10-15 08:48:10.000000 UTC,35.6825539,139.7748008,東京都
00111aeec9b5dbba8202da5544d4b7ea,2019-10-15 08:50:19.000000 UTC,35.6825741,139.774734,東京都
0011789047f32f4fc4a40d40209ff0ee,2019-10-15 08:36:55.000000 UTC,35.6792281,139.7640652,神奈川県
0011789047f32f4fc4a40d40209ff0ee,2019-10-15 08:31:17.000000 UTC,35.6815197,139.7671168,神奈川県
00119b792d6190343949eee8bad6698c,2019-10-15 08:58:46.000000 UTC,35.6810153,139.7627032,千葉県
0012b92413d251f7b999da7f1b329179,2019-10-15 08:57:56.000000 UTC,35.6787834,139.7680151,東京都
0012b92413d251f7b999da7f1b329179,2019-10-15 08:52:13.000000 UTC,35.6816517,139.7685145,東京都
001451c720d4bef8faf756845045ee20,2019-10-15 06:03:11.000000 UTC,35.6833499,139.7655857,神奈川県
001451c720d4bef8faf756845045ee20,2019-10-15 06:24:21.000000 UTC,35.6783398,139.7635732,神奈川県
001451c720d4bef8faf756845045ee20,2019-10-15 05:54:21.000000 UTC,35.6835851,139.7707232,神奈川県
00145713564894758d1e1b7a7860e71f,2019-10-15 07:16:39.000000 UTC,35.6822091,139.7649313,千葉県
00145bfddbd40764eefbfad6fcb036ae,2019-10-15 06:53:19.000000 UTC,35.6842823,139.7679234,東京都
0015c9082b8c88ff43e560880e5d9dae,2019-10-15 07:35:59.000000 UTC,35.6788434,139.7657303,神奈川県
001622043cae3d4c7a45ca786dcd74e5,2019-10-15 08:45:37.000000 UTC,35.6816352,139.766926,東京都
001667075c24a7408e87f26f590e80ec,2019-10-15 08:30:39.000000 UTC,35.6808989,139.7666345,埼玉県
001668b2ee8ab9868cf8361e85083be5,2019-10-15 08:16:09.000000 UTC,35.6845598,139.7621731,東京都
001798c1de2429ae31c27f29e97f460f,2019-10-15 06:50:57.000000 UTC,35.6805988,139.7664259,東京都
0017eb1012aecf9775a10b77b8bb3672,2019-10-15 08:22:35.000000 UTC,35.6804963,139.7664487,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:18:24.000000 UTC,35.682771,139.771042,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:36:21.000000 UTC,35.6827698,139.77103,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:27:16.000000 UTC,35.6827625,139.7710513,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:13:03.000000 UTC,35.6827858,139.7710386,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:41:56.000000 UTC,35.681823,139.7696961,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 06:55:23.000000 UTC,35.6824093,139.7670334,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:42:09.000000 UTC,35.6818248,139.7696961,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:27:34.000000 UTC,35.682526,139.7711037,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:54:03.000000 UTC,35.6807078,139.7674117,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:50:25.000000 UTC,35.6816817,139.7686061,東京都
0019ce6f8cb98213efbfe576e06678e6,2019-10-15 07:04:15.000000 UTC,35.6827284,139.7711145,東京都
001a82d91ede72e5a94c5c3d8520e0e0,2019-10-15 08:52:41.000000 UTC,35.6827504,139.7669649,東京都
001db618770d74a7ee183e7d4622f9e6,2019-10-15 08:49:10.000000 UTC,35.679968,139.7666622,東京都
001e35c6b825351d3e4a775a82f12b91,2019-10-15 08:12:51.000000 UTC,35.6790133,139.7672546,神奈川県
001e35c6b825351d3e4a775a82f12b91,2019-10-15 08:21:06.000000 UTC,35.683967,139.7666265,神奈川県
001e6cad58039269ba1069acb4ced6c4,2019-10-15 08:30:47.000000 UTC,35.6809313,139.7660065,神奈川県
001e6cad58039269ba1069acb4ced6c4,2019-10-15 08:31:21.000000 UTC,35.6807802,139.7665024,神奈川県
001e6cad58039269ba1069acb4ced6c4,2019-10-15 08:29:52.000000 UTC,35.679264,139.7656236,神奈川県
0020745c6b0781cce7d634610d078f21,2019-10-15 07:38:36.000000 UTC,35.6764809,139.7781586,埼玉県
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:37:47.000000 UTC,35.6829055,139.7730415,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:52:53.000000 UTC,35.6830153,139.7734428,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:42:48.000000 UTC,35.6829055,139.7730415,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:27:13.000000 UTC,35.6829037,139.7730458,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:32:45.000000 UTC,35.6829042,139.7730457,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:22:07.000000 UTC,35.6829038,139.7730458,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:58:02.000000 UTC,35.6829347,139.7728611,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:47:52.000000 UTC,35.6829035,139.7730452,東京都
0022aa635ad7a06157681af738c02c5e,2019-10-15 08:17:07.000000 UTC,35.6829037,139.7730457,東京都
00230019610716293367206bb6aad3a0,2019-10-15 07:24:37.000000 UTC,35.6844214,139.77469,東京都
00230019610716293367206bb6aad3a0,2019-10-15 07:48:55.000000 UTC,35.6810299,139.777618,東京都
00252e6d5565e788f1069096d8db5e1d,2019-10-15 07:03:44.000000 UTC,35.6799808,139.7755158,静岡県
0026ddea7c593690258fe543d0513119,2019-10-15 08:48:32.000000 UTC,35.6846513,139.7660136,東京都
0026ddea7c593690258fe543d0513119,2019-10-15 08:51:34.000000 UTC,35.6828085,139.7733326,東京都
002774c4e5bc48c2dacd5b3075597932,2019-10-15 08:27:08.000000 UTC,35.6756861,139.7630133,神奈川県
0028e390e778b4bbdc0f7583bf18c4bb,2019-10-15 06:16:03.000000 UTC,35.6800981,139.7798589,東京都
002a005a4d6f71332ade53231e66831b,2019-10-15 08:35:38.000000 UTC,35.6771925,139.7703298,東京都
002a005a4d6f71332ade53231e66831b,2019-10-15 08:56:41.000000 UTC,35.6765124,139.7754765,東京都
002a005a4d6f71332ade53231e66831b,2019-10-15 08:57:15.000000 UTC,35.6765128,139.7754706,東京都
002b3cfab6d0f22f0d2635974adfdb23,2019-10-15 08:42:37.000000 UTC,35.6834929,139.7687248,愛知県
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:03:20.000000 UTC,35.6774526,139.7679866,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:08:29.000000 UTC,35.6774257,139.7680393,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 07:52:57.000000 UTC,35.6809713,139.7677533,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:23:52.000000 UTC,35.6774248,139.7680403,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:35:02.000000 UTC,35.6774227,139.7680424,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:13:48.000000 UTC,35.6774162,139.768045,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:18:50.000000 UTC,35.6774237,139.7680413,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:28:57.000000 UTC,35.6774089,139.7680502,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 07:58:05.000000 UTC,35.6778558,139.767841,東京都
002b4cbb6f07fe98657fb9d0aa00a9a1,2019-10-15 08:40:08.000000 UTC,35.6774259,139.7680398,東京都
002c71bd7506123b2f1f69eec08a3dca,2019-10-15 07:54:20.000000 UTC,35.6845646,139.7650481,東京都
002ce5afecd00bef6d82ba2fe538b6bd,2019-10-15 08:40:22.000000 UTC,35.6828002,139.7691359,埼玉県
002ce5afecd00bef6d82ba2fe538b6bd,2019-10-15 08:42:16.000000 UTC,35.6811523,139.76699,埼玉県
002ce5afecd00bef6d82ba2fe538b6bd,2019-10-15 08:42:19.000000 UTC,35.6811523,139.76699,埼玉県
0030247781d80e666164236a3b66fdc4,2019-10-15 08:46:07.000000 UTC,35.6837657,139.7739464,東京都
0030247781d80e666164236a3b66fdc4,2019-10-15 08:37:43.000000 UTC,35.6837677,139.7739457,東京都
0030247781d80e666164236a3b66fdc4,2019-10-15 08:29:39.000000 UTC,35.6837634,139.7739506,東京都
0030247781d80e666164236a3b66fdc4,2019-10-15 08:41:45.000000 UTC,35.6837657,139.7739464,東京都
0030247781d80e666164236a3b66fdc4,2019-10-15 08:57:27.000000 UTC,35.6837287,139.7739937,東京都
0030247781d80e666164236a3b66fdc4,2019-10-15 08:52:27.000000 UTC,35.6837307,139.773979,東京都
00330ee3081c084fc776b5dc0648829e,2019-10-15 07:42:33.000000 UTC,35.6842824,139.7679234,埼玉県
0034cec2a1b484d2d79e10f3fa95782b,2019-10-15 07:07:47.000000 UTC,35.6811319,139.766623,東京都
003503a25b0ed5864947b34f83e3ef32,2019-10-15 07:51:00.000000 UTC,35.6824634,139.7669649,神奈川県
003503a25b0ed5864947b34f83e3ef32,2019-10-15 07:56:01.000000 UTC,35.684909,139.76864,神奈川県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:41:23.000000 UTC,35.6817861,139.7714254,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:46:25.000000 UTC,35.681966,139.7713224,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:54:06.000000 UTC,35.6819136,139.771175,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 07:48:59.000000 UTC,35.6810754,139.7692442,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:36:22.000000 UTC,35.6817861,139.7714254,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:26:09.000000 UTC,35.6819389,139.7714095,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:15:40.000000 UTC,35.6819389,139.7714095,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:31:10.000000 UTC,35.6819389,139.7714095,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:20:58.000000 UTC,35.6819389,139.7714095,埼玉県
003567679520c8fe1c15eaf5e18f59d9,2019-10-15 08:03:34.000000 UTC,35.681927,139.7714172,埼玉県
0035a2a3112e1107ae3a262957ec4d6a,2019-10-15 08:00:10.000000 UTC,35.6823692,139.7787152,東京都
0038d6e1029b8a15e737102f6cd4b0ed,2019-10-15 07:51:56.000000 UTC,35.6801206,139.7794361,東京都
0038d6e1029b8a15e737102f6cd4b0ed,2019-10-15 07:56:37.000000 UTC,35.6802481,139.7796605,東京都
0038d6e1029b8a15e737102f6cd4b0ed,2019-10-15 07:50:46.000000 UTC,35.6799996,139.7799967,東京都
003a26c019641158d4ee954730465cc8,2019-10-15 07:08:35.000000 UTC,35.680725,139.7665327,茨城県
003a26c019641158d4ee954730465cc8,2019-10-15 07:08:07.000000 UTC,35.6816101,139.7669707,茨城県
003a26c019641158d4ee954730465cc8,2019-10-15 07:12:46.000000 UTC,35.6758728,139.7638531,茨城県
003a26c019641158d4ee954730465cc8,2019-10-15 07:13:36.000000 UTC,35.6759033,139.7638579,茨城県
003da50e78ce700fb2884612ac371ef0,2019-10-15 07:50:31.000000 UTC,35.6817751,139.775272,千葉県
003da50e78ce700fb2884612ac371ef0,2019-10-15 07:55:51.000000 UTC,35.6802216,139.7716154,千葉県
003fc3e9b05b578de326b6f817015ffc,2019-10-15 08:05:57.000000 UTC,35.6796628,139.76246,東京都
003fee17052ef97a17ff5ccdb53a37fa,2019-10-15 06:31:04.000000 UTC,35.6793732,139.7685624,東京都
003fee17052ef97a17ff5ccdb53a37fa,2019-10-15 06:25:51.000000 UTC,35.6768166,139.7650481,東京都
0041a9f8a795643aa7db6010a6e04c3a,2019-10-15 08:53:38.000000 UTC,35.680604,139.7667549,東京都
0041a9f8a795643aa7db6010a6e04c3a,2019-10-15 08:49:35.000000 UTC,35.681559,139.767771,東京都
0041a9f8a795643aa7db6010a6e04c3a,2019-10-15 08:53:36.000000 UTC,35.6806039,139.7667548,東京都
0041a9f8a795643aa7db6010a6e04c3a,2019-10-15 08:49:28.000000 UTC,35.6822049,139.7678258,東京都
0044cd53d86b268d8e6fc17dc313a92e,2019-10-15 08:14:37.000000 UTC,35.6816329,139.7680737,東京都
0044cd53d86b268d8e6fc17dc313a92e,2019-10-15 08:30:58.000000 UTC,35.6830545,139.7684381,東京都
0044cd53d86b268d8e6fc17dc313a92e,2019-10-15 08:36:07.000000 UTC,35.6847326,139.767132,東京都
0044cd53d86b268d8e6fc17dc313a92e,2019-10-15 08:20:20.000000 UTC,35.6825485,139.7688151,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:17:18.000000 UTC,35.6778076,139.7726584,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:50:50.000000 UTC,35.6778076,139.7726584,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 07:57:22.000000 UTC,35.6767482,139.770196,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:35:15.000000 UTC,35.6778076,139.7726584,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:02:23.000000 UTC,35.678158,139.7714468,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:07:25.000000 UTC,35.6778076,139.7726584,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:27:56.000000 UTC,35.6778076,139.7726584,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:22:22.000000 UTC,35.6778163,139.7726671,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:56:52.000000 UTC,35.6778253,139.7726365,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:40:48.000000 UTC,35.6778084,139.7726677,東京都
0044d47d5a1ab7a43757d4ad08ce5817,2019-10-15 08:45:49.000000 UTC,35.6778181,139.7726649,東京都
004732aa3804acb6c0f4f38de57a1876,2019-10-15 06:57:00.000000 UTC,35.6810679,139.7651079,千葉県
0048c2a88eb210a2e2d5b6533261c8f3,2019-10-15 07:53:37.000000 UTC,35.6791225,139.7681632,東京都
0048c2a88eb210a2e2d5b6533261c8f3,2019-10-15 07:58:49.000000 UTC,35.6805163,139.765687,東京都
004d11c52b3415310fcf6970e396636b,2019-10-15 06:33:30.000000 UTC,35.6808471,139.7665732,東京都
00512511e460d8f0ebc2d8283d869266,2019-10-15 08:18:01.000000 UTC,35.6762499,139.7769869,埼玉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:25:50.000000 UTC,35.6786154,139.7794389,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:52:49.000000 UTC,35.6781173,139.7797329,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:47:07.000000 UTC,35.6778574,139.779236,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 07:47:52.000000 UTC,35.6781422,139.7791791,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:39:18.000000 UTC,35.6781307,139.7796679,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:57:50.000000 UTC,35.6781173,139.7797328,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:01:43.000000 UTC,35.6778563,139.7792157,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:36:47.000000 UTC,35.6781306,139.7796679,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 07:40:51.000000 UTC,35.6820069,139.7800488,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:06:44.000000 UTC,35.6781343,139.7795749,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:16:49.000000 UTC,35.678131,139.7796036,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:11:49.000000 UTC,35.6781269,139.7795619,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 07:54:36.000000 UTC,35.677849,139.7792183,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 07:29:49.000000 UTC,35.6820225,139.7792417,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 08:31:45.000000 UTC,35.6778398,139.779286,千葉県
00512dc94e8b12c4500ff697ddbc110e,2019-10-15 07:35:25.000000 UTC,35.6823981,139.7799809,千葉県
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:14:55.000000 UTC,35.6790949,139.7692094,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:44:00.000000 UTC,35.6786528,139.7680076,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 06:44:36.000000 UTC,35.6790943,139.7692137,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:53:31.000000 UTC,35.6786511,139.7680168,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:17:58.000000 UTC,35.6786554,139.7680226,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:07:05.000000 UTC,35.678828,139.767338,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 06:49:43.000000 UTC,35.6790999,139.7691973,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:32:47.000000 UTC,35.6817333,139.7658182,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:04:22.000000 UTC,35.6791006,139.7691978,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:38:14.000000 UTC,35.6786531,139.7680067,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:28:31.000000 UTC,35.6791016,139.7692092,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:12:05.000000 UTC,35.6786533,139.7680067,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:38:51.000000 UTC,35.6786505,139.7680153,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:49:45.000000 UTC,35.6786507,139.7680161,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:43:57.000000 UTC,35.6786565,139.7680194,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:23:30.000000 UTC,35.6791016,139.7692093,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 06:54:46.000000 UTC,35.6790999,139.7691976,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 06:38:52.000000 UTC,35.6788327,139.7683862,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:09:42.000000 UTC,35.6791002,139.7691973,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:33:51.000000 UTC,35.6790986,139.7692016,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:27:05.000000 UTC,35.6786529,139.7680076,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 08:55:37.000000 UTC,35.6786559,139.7680212,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 07:58:47.000000 UTC,35.6786509,139.7680159,大阪府
00524b82d3f786df8eb8c4b2c1a7f8a7,2019-10-15 06:33:41.000000 UTC,35.6841401,139.7715996,大阪府
00533fd9ec0ad8803265474992ef8fba,2019-10-15 07:30:24.000000 UTC,35.684326,139.7630972,茨城県
005391dccec5af6cd2e940065b630c72,2019-10-15 07:29:26.000000 UTC,35.6817549,139.7668659,埼玉県
005423fa8e7c3c0f9e38c08c87567b2f,2019-10-15 08:53:34.000000 UTC,35.6759301,139.7626344,東京都
00542459e0421efb6511f215c5a5e8cb,2019-10-15 08:14:36.000000 UTC,35.6795497,139.7797454,埼玉県
00594fc82b7396222cdd2d507096eaed,2019-10-15 08:56:07.000000 UTC,35.6765629,139.7774499,東京都
00594fc82b7396222cdd2d507096eaed,2019-10-15 08:36:32.000000 UTC,35.6828213,139.7714378,東京都
005b406e184da4ce17ab0118fa3430ac,2019-10-15 06:53:08.000000 UTC,35.6798305,139.7722484,京都府
005c5498c0be313bf608564990e86519,2019-10-15 07:44:35.000000 UTC,35.6848963,139.7650248,東京都
005c5498c0be313bf608564990e86519,2019-10-15 07:21:55.000000 UTC,35.6839398,139.7657102,東京都
005c5498c0be313bf608564990e86519,2019-10-15 07:15:48.000000 UTC,35.6839399,139.7657103,東京都
005c5498c0be313bf608564990e86519,2019-10-15 07:48:30.000000 UTC,35.6846513,139.7660136,東京都
005c5498c0be313bf608564990e86519,2019-10-15 07:46:02.000000 UTC,35.6848963,139.7650248,東京都
005ceae0c68086e0b4f982afe06aa513,2019-10-15 08:00:08.000000 UTC,35.6777638,139.76442,神奈川県
005d41455a6ecbd37b472937621dad9e,2019-10-15 08:10:07.000000 UTC,35.6816997,139.7679234,神奈川県
005d41455a6ecbd37b472937621dad9e,2019-10-15 08:58:04.000000 UTC,35.6813652,139.7662795,神奈川県
005d41455a6ecbd37b472937621dad9e,2019-10-15 08:20:55.000000 UTC,35.6804545,139.7669649,神奈川県
005d41455a6ecbd37b472937621dad9e,2019-10-15 08:47:47.000000 UTC,35.6801676,139.7669649,神奈川県
005d41455a6ecbd37b472937621dad9e,2019-10-15 08:34:56.000000 UTC,35.6775185,139.7653675,神奈川県
0062ed0cba05c5c2dfe3cdf0fd098f5b,2019-10-15 07:13:57.000000 UTC,35.6839399,139.7657102,東京都
0062f015c6d12b458c8f39edcf25543b,2019-10-15 08:57:35.000000 UTC,35.6770069,139.7632713,埼玉県
0062f015c6d12b458c8f39edcf25543b,2019-10-15 08:36:15.000000 UTC,35.678391,139.7627965,埼玉県
0062f015c6d12b458c8f39edcf25543b,2019-10-15 08:20:04.000000 UTC,35.6802186,139.7630047,埼玉県
006458ea75f972fbd606f1b7f77b495a,2019-10-15 08:57:59.000000 UTC,35.6768155,139.7691628,東京都
006458ea75f972fbd606f1b7f77b495a,2019-10-15 08:57:22.000000 UTC,35.6775328,139.769526,東京都
0064aa924219b674cd2ac74e35261452,2019-10-15 08:15:02.000000 UTC,35.6801034,139.7798301,埼玉県
